id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,score,margin,team_name,home_away,venue,crowd,_merge
515222,Richmond Tigers,1993,73,West Coast Eagles,18,L,25,12.0,8.0,4.0,16.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45537,1993-07-31,83,,-19,,,,,left_only
597509,Richmond Tigers,1993,49,West Coast Eagles,18,L,9,19.0,6.0,7.0,26.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45403,1993-07-31,95,,-19,,,,,left_only
550151,St Kilda Saints,1993,16,Sydney Swans,18,W,29,3.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45796,1993-08-01,17,,37,,,,,left_only
525471,St Kilda Saints,1993,30,Sydney Swans,18,W,28,11.0,3.0,2.0,13.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45778,1993-08-01,73,,37,,,,,left_only
541264,St Kilda Saints,1993,39,Sydney Swans,18,W,31,3.0,1.0,7.0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45871,1993-08-01,31,,37,,,,,left_only
568095,St Kilda Saints,1993,137,Sydney Swans,18,W,3,10.0,1.0,3.0,13.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45393,1993-08-01,60,,37,,,,,left_only
583128,Western Bulldogs,1993,95,Fitzroy Lions,18,W,15,6.0,7.0,11.0,17.0,1.0,0.0,25.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45980,1993-07-31,91,,62,,,,,left_only
582723,Western Bulldogs,1993,14,Fitzroy Lions,18,W,14,14.0,7.0,14.0,28.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45957,1993-07-31,117,,62,,,,,left_only
593889,Western Bulldogs,1993,101,Fitzroy Lions,18,W,39,12.0,3.0,13.0,25.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45672,1993-07-31,105,,62,,,,,left_only
546211,Geelong Cats,1994,59,Carlton Blues,18,W,6,3.0,3.0,8.0,11.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45335,1994-07-24,44,,36,,,,,left_only
509728,Geelong Cats,1994,151,Carlton Blues,18,W,26,11.0,7.0,3.0,14.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45906,1994-07-24,75,,36,,,,,left_only
552135,Geelong Cats,1994,19,Carlton Blues,18,W,2,3.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45434,1994-07-24,15,,36,,,,,left_only
575251,Geelong Cats,1994,51,Carlton Blues,18,W,15,15.0,2.0,5.0,20.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45829,1994-07-24,69,,36,,,,,left_only
535533,Geelong Cats,1994,134,Carlton Blues,18,W,32,13.0,1.0,9.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45596,1994-07-24,51,,36,,,,,left_only
565126,Geelong Cats,1994,65,Carlton Blues,18,W,21,13.0,6.0,10.0,23.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45705,1994-07-24,76,,36,,,,,left_only
592460,Geelong Cats,1994,68,Carlton Blues,18,W,17,15.0,3.0,4.0,19.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45722,1994-07-24,72,,36,,,,,left_only
586526,Geelong Cats,1994,15,Carlton Blues,18,W,9,4.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45383,1994-07-24,28,,36,,,,,left_only
506328,Geelong Cats,1994,49,Carlton Blues,18,W,4,12.0,5.0,3.0,15.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45971,1994-07-24,64,,36,,,,,left_only
590493,Western Bulldogs,1996,119,Carlton Blues,21,L,2,9.0,4.0,6.0,15.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45650,1996-08-24,56,,-30,,,,,left_only
528079,Western Bulldogs,1994,16,Collingwood Magpies,18,W,8,9.0,6.0,7.0,16.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45892,1994-07-23,59,,32,,,,,left_only
552936,Western Bulldogs,1994,77,Collingwood Magpies,18,W,18,10.0,1.0,8.0,18.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45401,1994-07-23,50,,32,,,,,left_only
553566,Western Bulldogs,1994,56,Collingwood Magpies,18,W,19,12.0,4.0,6.0,12.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45351,1994-07-23,63,,32,,,,,left_only
551399,Western Bulldogs,1994,15,Collingwood Magpies,18,W,12,7.0,3.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45652,1994-07-23,43,,32,,,,,left_only
582741,Western Bulldogs,1994,32,Collingwood Magpies,18,W,14,20.0,4.0,7.0,27.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45957,1994-07-23,102,,32,,,,,left_only
593908,Western Bulldogs,1994,120,Collingwood Magpies,18,W,39,11.0,2.0,9.0,20.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45672,1994-07-23,83,,32,,,,,left_only
521447,Western Bulldogs,1994,92,Collingwood Magpies,18,W,3,8.0,7.0,2.0,10.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45553,1994-07-23,66,,32,,,,,left_only
561591,Adelaide Crows,1995,77,St Kilda Saints,18,W,27,5.0,3.0,6.0,11.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45675,1995-08-05,52,,30,,,,,left_only
560093,Adelaide Crows,1995,21,St Kilda Saints,18,W,14,26.0,9.0,4.0,30.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45437,1995-08-05,121,,30,,,,,left_only
570709,Adelaide Crows,1995,94,St Kilda Saints,18,W,7,16.0,7.0,12.0,28.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45884,1995-08-05,122,,30,,,,,left_only
563036,Adelaide Crows,1995,23,St Kilda Saints,18,W,5,6.0,4.0,8.0,14.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45843,1995-08-05,54,,30,,,,,left_only
531751,Adelaide Crows,1995,52,St Kilda Saints,18,W,15,12.0,6.0,10.0,22.0,1.0,1.0,18.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45805,1995-08-05,109,,30,,,,,left_only
596495,Adelaide Crows,1995,8,St Kilda Saints,18,W,37,3.0,1.0,5.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45501,1995-08-05,23,,30,,,,,left_only
543262,Adelaide Crows,1995,54,St Kilda Saints,18,W,8,8.0,2.0,4.0,12.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45717,1995-08-05,53,,30,,,,,left_only
511196,Adelaide Crows,1995,81,St Kilda Saints,18,W,34,17.0,3.0,4.0,21.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45574,1995-08-05,93,,30,,,,,left_only
578635,Adelaide Crows,1995,90,St Kilda Saints,18,W,35,1.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45621,1995-08-05,7,,30,,,,,left_only
505343,Adelaide Crows,1995,11,St Kilda Saints,18,W,23,11.0,1.0,2.0,13.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45733,1995-08-05,54,,30,,,,,left_only
555711,Adelaide Crows,1995,92,St Kilda Saints,18,W,26,13.0,3.0,8.0,21.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45353,1995-08-05,73,,30,,,,,left_only
558393,Adelaide Crows,1995,24,St Kilda Saints,18,W,28,2.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45730,1995-08-05,12,,30,,,,,left_only
590464,Western Bulldogs,1994,90,Collingwood Magpies,18,W,21,6.0,2.0,4.0,10.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45650,1994-07-23,47,,32,,,,,left_only
100720,Port Adelaide Power,2019,227,Melbourne Demons,1,W,4,4.0,2.0,4.0,8.0,0.0,1.0,16.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,2.0,81.0,44847,2019-03-23,46,,26,,,,,left_only
125778,Port Adelaide Power,2019,122,Melbourne Demons,1,W,42,6.0,2.0,6.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,8.0,0.0,0.0,9.0,0.0,0.0,98.0,44171,2019-03-23,42,,26,,,,,left_only
120395,Port Adelaide Power,2019,157,Melbourne Demons,1,W,6,10.0,3.0,9.0,19.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,1.0,2.0,0.0,77.0,44544,2019-03-23,62,,26,,,,,left_only
531455,Melbourne Demons,1995,62,Essendon Bombers,18,L,9,7.0,6.0,6.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45770,1995-08-05,48,,-33,,,,,left_only
523393,Melbourne Demons,1995,5,Essendon Bombers,18,L,24,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45853,1995-08-05,8,,-33,,,,,left_only
593110,Melbourne Demons,1995,159,Essendon Bombers,18,L,12,11.0,2.0,9.0,20.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45939,1995-08-05,62,,-33,,,,,left_only
590027,Melbourne Demons,1995,151,Essendon Bombers,18,L,21,8.0,3.0,2.0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45512,1995-08-05,36,,-33,,,,,left_only
529682,Melbourne Demons,1995,48,Essendon Bombers,18,L,7,4.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45655,1995-08-05,29,,-33,,,,,left_only
502574,Melbourne Demons,1995,5,Essendon Bombers,18,L,44,4.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45983,1995-08-05,29,,-33,,,,,left_only
572040,Melbourne Demons,1995,36,Essendon Bombers,18,L,15,14.0,8.0,5.0,19.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45602,1995-08-05,74,,-33,,,,,left_only
555483,Melbourne Demons,1995,69,Essendon Bombers,18,L,10,11.0,3.0,2.0,13.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45868,1995-08-05,54,,-33,,,,,left_only
504765,Brisbane Lions,1997,135,Essendon Bombers,21,L,8,13.0,5.0,2.0,15.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45550,1997-08-23,65,,-4,,,,,left_only
560548,Melbourne Demons,1995,68,Essendon Bombers,18,L,20,9.0,5.0,6.0,15.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45511,1995-08-05,55,,-33,,,,,left_only
513108,Western Bulldogs,1995,25,Carlton Blues,18,L,6,6.0,6.0,11.0,17.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45624,1995-08-06,62,,-25,,,,,left_only
535861,Melbourne Demons,1995,188,Essendon Bombers,18,L,3,11.0,3.0,1.0,12.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45698,1995-08-05,65,,-33,,,,,left_only
538870,West Coast Eagles,1995,165,North Melbourne Kangaroos,18,L,17,4.0,2.0,7.0,11.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45728,1995-08-05,30,,-62,,,,,left_only
514636,West Coast Eagles,1995,9,North Melbourne Kangaroos,18,L,37,6.0,1.0,9.0,15.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45694,1995-08-05,44,,-62,,,,,left_only
522320,West Coast Eagles,1995,169,North Melbourne Kangaroos,18,L,28,16.0,2.0,5.0,21.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45670,1995-08-05,76,,-62,,,,,left_only
537164,West Coast Eagles,1995,105,North Melbourne Kangaroos,18,L,27,10.0,3.0,9.0,19.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45616,1995-08-05,62,,-62,,,,,left_only
542523,West Coast Eagles,1995,34,North Melbourne Kangaroos,18,L,26,5.0,2.0,3.0,8.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45329,1995-08-05,33,,-62,,,,,left_only
575059,West Coast Eagles,1995,112,North Melbourne Kangaroos,18,L,30,7.0,2.0,1.0,8.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45711,1995-08-05,47,,-62,,,,,left_only
535149,West Coast Eagles,1995,10,North Melbourne Kangaroos,18,L,25,6.0,3.0,3.0,9.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45544,1995-08-05,42,,-62,,,,,left_only
580775,West Coast Eagles,1995,52,North Melbourne Kangaroos,18,L,50,8.0,1.0,4.0,12.0,1.0,0.0,9.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45928,1995-08-05,53,,-62,,,,,left_only
573221,West Coast Eagles,1995,21,North Melbourne Kangaroos,18,L,16,4.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45907,1995-08-05,23,,-62,,,,,left_only
532732,West Coast Eagles,1995,127,North Melbourne Kangaroos,18,L,2,9.0,3.0,4.0,13.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45637,1995-08-05,43,,-62,,,,,left_only
583698,West Coast Eagles,1995,30,North Melbourne Kangaroos,18,L,20,5.0,3.0,8.0,13.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45372,1995-08-05,40,,-62,,,,,left_only
583154,Western Bulldogs,1995,121,Carlton Blues,18,L,15,8.0,2.0,7.0,15.0,0.0,0.0,16.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45980,1995-08-06,57,,-25,,,,,left_only
552962,Western Bulldogs,1995,103,Carlton Blues,18,L,18,20.0,6.0,11.0,31.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45401,1995-08-06,110,,-25,,,,,left_only
584187,Western Bulldogs,1995,6,Carlton Blues,18,L,20,3.0,1.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45502,1995-08-06,20,,-25,,,,,left_only
547924,Western Bulldogs,1995,105,Carlton Blues,18,L,11,6.0,4.0,1.0,7.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45849,1995-08-06,22,,-25,,,,,left_only
593934,Western Bulldogs,1995,146,Carlton Blues,18,L,39,14.0,2.0,11.0,25.0,2.0,1.0,0.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45672,1995-08-06,106,,-25,,,,,left_only
590478,Western Bulldogs,1995,104,Carlton Blues,18,L,2,8.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45650,1995-08-06,32,,-25,,,,,left_only
573143,Hawthorn Hawks,1998,267,Geelong Cats,21,W,4,8.0,8.0,14.0,22.0,0.0,0.0,27.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45852,1998-08-23,117,,21,,,,,left_only
514257,Geelong Cats,2002,169,Adelaide Crows,17,L,12,7.0,1.0,4.0,11.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,84.0,45876,2002-07-28,42,,-3,,,,,left_only
40342,Melbourne Demons,2023,133,Western Bulldogs,1,W,15,12.0,4.0,2.0,14.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,1.0,0.0,1.0,89.0,44254,2023-03-18,57,,50,,,,,left_only
54126,Melbourne Demons,2023,25,Western Bulldogs,1,W,17,10.0,3.0,7.0,17.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,73.0,43425,2023-03-18,62,,50,,,,,left_only
45139,Melbourne Demons,2023,49,Western Bulldogs,1,W,35,9.0,6.0,5.0,14.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,1.0,3.0,0.0,6.0,8.0,0.0,0.0,6.0,0.0,0.0,100.0,44689,2023-03-18,59,,50,,,,,left_only
590490,Western Bulldogs,1996,116,Fitzroy Lions,18,W,2,15.0,8.0,7.0,22.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45650,1996-08-04,111,,15,,,,,left_only
514277,Western Bulldogs,1996,18,Fitzroy Lions,18,W,45,10.0,4.0,4.0,14.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45973,1996-08-04,40,,15,,,,,left_only
593957,Western Bulldogs,1996,169,Fitzroy Lions,18,W,39,6.0,2.0,13.0,19.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45672,1996-08-04,82,,15,,,,,left_only
583176,Western Bulldogs,1996,143,Fitzroy Lions,18,W,15,4.0,1.0,8.0,12.0,0.0,0.0,16.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45980,1996-08-04,48,,15,,,,,left_only
513131,Western Bulldogs,1996,48,Fitzroy Lions,18,W,6,16.0,4.0,6.0,22.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45624,1996-08-04,83,,15,,,,,left_only
578916,Western Bulldogs,1996,71,Fitzroy Lions,18,W,5,7.0,1.0,3.0,10.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45887,1996-08-04,35,,15,,,,,left_only
553648,Western Bulldogs,1996,20,Fitzroy Lions,18,W,14,14.0,10.0,5.0,19.0,0.0,0.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45467,1996-08-04,86,,15,,,,,left_only
527697,Western Bulldogs,1996,30,Fitzroy Lions,18,W,37,9.0,7.0,2.0,11.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45571,1996-08-04,62,,15,,,,,left_only
521495,Western Bulldogs,1996,140,Fitzroy Lions,18,W,3,9.0,5.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45553,1996-08-04,54,,15,,,,,left_only
552973,Western Bulldogs,1996,114,Fitzroy Lions,18,W,18,14.0,4.0,7.0,21.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45401,1996-08-04,77,,15,,,,,left_only
596819,Western Bulldogs,1996,11,Fitzroy Lions,18,W,27,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45662,1996-08-04,10,,15,,,,,left_only
582784,Western Bulldogs,1996,75,Fitzroy Lions,18,W,7,10.0,1.0,8.0,18.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45957,1996-08-04,61,,15,,,,,left_only
560041,Adelaide Crows,1997,12,Carlton Blues,18,W,17,5.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45436,1997-08-03,27,,41,,,,,left_only
574410,Adelaide Crows,1997,92,Carlton Blues,18,W,44,12.0,8.0,6.0,18.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45413,1997-08-03,86,,41,,,,,left_only
557693,Adelaide Crows,1997,101,Carlton Blues,18,W,32,13.0,3.0,10.0,23.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45830,1997-08-03,71,,41,,,,,left_only
586428,Adelaide Crows,1997,84,Carlton Blues,18,W,52,12.0,12.0,9.0,21.0,1.0,4.0,15.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45827,1997-08-03,114,,41,,,,,left_only
531790,Adelaide Crows,1997,91,Carlton Blues,18,W,15,6.0,4.0,2.0,8.0,0.0,0.0,12.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45805,1997-08-03,45,,41,,,,,left_only
